Manufacturer,Type,Cost,Power
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,152
Fairchild_Semiconductor,Metal_Oxide,?,3.75
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,185
Fairchild_Semiconductor,Metal_Oxide,?,90
Fairchild_Semiconductor,Metal_Oxide,?,152
Fairchild_Semiconductor,Metal_Oxide,?,204
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,190
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,155
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,3.75
Fairchild_Semiconductor,Metal_Oxide,?,192
Fairchild_Semiconductor,Metal_Oxide,?,180
Fairchild_Semiconductor,Metal_Oxide,?,55
Fairchild_Semiconductor,Metal_Oxide,?,180
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,220
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,204
Fairchild_Semiconductor,Metal_Oxide,?,204
Fairchild_Semiconductor,Metal_Oxide,?,180
Fairchild_Semiconductor,Metal_Oxide,?,185
Fairchild_Semiconductor,Metal_Oxide,?,155
Fairchild_Semiconductor,Metal_Oxide,?,90
Fairchild_Semiconductor,Metal_Oxide,?,210
Fairchild_Semiconductor,Metal_Oxide,?,155
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,145
Fairchild_Semiconductor,Metal_Oxide,?,55
Fairchild_Semiconductor,Metal_Oxide,?,55
Fairchild_Semiconductor,Metal_Oxide,?,66
Fairchild_Semiconductor,Metal_Oxide,?,180
Fairchild_Semiconductor,Metal_Oxide,?,56
Fairchild_Semiconductor,Metal_Oxide,?,240
Fairchild_Semiconductor,Metal_Oxide,?,100
Fairchild_Semiconductor,Metal_Oxide,?,210
Fairchild_Semiconductor,Metal_Oxide,?,56
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,130
Fairchild_Semiconductor,Metal_Oxide,?,3.75
Fairchild_Semiconductor,Metal_Oxide,?,96
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,198
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,230
Fairchild_Semiconductor,Metal_Oxide,?,240
Fairchild_Semiconductor,Metal_Oxide,?,100
Fairchild_Semiconductor,Metal_Oxide,?,96
Fairchild_Semiconductor,Metal_Oxide,?,285
Fairchild_Semiconductor,Metal_Oxide,?,175
Fairchild_Semiconductor,Metal_Oxide,?,214
Fairchild_Semiconductor,Metal_Oxide,?,230
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,210
Fairchild_Semiconductor,Metal_Oxide,?,240
Fairchild_Semiconductor,Metal_Oxide,?,230
Fairchild_Semiconductor,Metal_Oxide,?,56
Fairchild_Semiconductor,Metal_Oxide,?,100
Fairchild_Semiconductor,Metal_Oxide,?,260
Fairchild_Semiconductor,Metal_Oxide,?,92
Fairchild_Semiconductor,Metal_Oxide,?,198
Fairchild_Semiconductor,Metal_Oxide,?,55
Fairchild_Semiconductor,Metal_Oxide,?,190
Fairchild_Semiconductor,Metal_Oxide,?,160
Fairchild_Semiconductor,Metal_Oxide,?,230
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,107
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,190
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,280
Fairchild_Semiconductor,Metal_Oxide,?,230
Fairchild_Semiconductor,Metal_Oxide,?,208
Fairchild_Semiconductor,Metal_Oxide,?,220
Fairchild_Semiconductor,Metal_Oxide,?,214
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,260
Fairchild_Semiconductor,Metal_Oxide,?,325
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,107
Fairchild_Semiconductor,Metal_Oxide,?,250
Fairchild_Semiconductor,Metal_Oxide,?,214
Fairchild_Semiconductor,Metal_Oxide,?,100
Fairchild_Semiconductor,Metal_Oxide,?,260
Fairchild_Semiconductor,Metal_Oxide,?,245
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,260
Fairchild_Semiconductor,Metal_Oxide,?,2.2
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,285
Fairchild_Semiconductor,Metal_Oxide,?,285
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,240
Fairchild_Semiconductor,Metal_Oxide,?,160
Fairchild_Semiconductor,Metal_Oxide,?,285
Fairchild_Semiconductor,Metal_Oxide,?,220
Fairchild_Semiconductor,Metal_Oxide,?,100
Fairchild_Semiconductor,Metal_Oxide,?,113
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,83
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,277
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,325
Fairchild_Semiconductor,Metal_Oxide,?,325
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,300
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,325
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,270
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,215
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,235
Fairchild_Semiconductor,Metal_Oxide,?,345
Fairchild_Semiconductor,Metal_Oxide,?,325
Fairchild_Semiconductor,Metal_Oxide,?,280
Fairchild_Semiconductor,Metal_Oxide,?,180
Fairchild_Semiconductor,Metal_Oxide,?,2.8
Fairchild_Semiconductor,Metal_Oxide,?,215
Fairchild_Semiconductor,Metal_Oxide,?,325
Fairchild_Semiconductor,Metal_Oxide,?,120
Fairchild_Semiconductor,Metal_Oxide,?,130
Fairchild_Semiconductor,Metal_Oxide,?,277
Fairchild_Semiconductor,Metal_Oxide,?,120
Fairchild_Semiconductor,Metal_Oxide,?,300
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,215
Fairchild_Semiconductor,Metal_Oxide,?,108
Fairchild_Semiconductor,Metal_Oxide,?,290
Fairchild_Semiconductor,Metal_Oxide,?,300
Fairchild_Semiconductor,Metal_Oxide,?,120
Fairchild_Semiconductor,Metal_Oxide,?,290
Fairchild_Semiconductor,Metal_Oxide,?,345
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,375
Fairchild_Semiconductor,Metal_Oxide,?,345
Fairchild_Semiconductor,Metal_Oxide,?,375
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,310
Fairchild_Semiconductor,Metal_Oxide,?,515
Fairchild_Semiconductor,Metal_Oxide,?,500
Fairchild_Semiconductor,Metal_Oxide,?,460
Fairchild_Semiconductor,Metal_Oxide,?,115
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,88
Fairchild_Semiconductor,Metal_Oxide,?,72
Fairchild_Semiconductor,Metal_Oxide,?,72
Fairchild_Semiconductor,Metal_Oxide,?,72
Diodes_Incorporated,Metal_Oxide,?,0.35
Diodes_Incorporated,Metal_Oxide,?,0.35
Diodes_Incorporated,Metal_Oxide,?,0.35
Diodes_Incorporated,Metal_Oxide,?,2
Diodes_Incorporated,Metal_Oxide,?,2
Diodes_Incorporated,Metal_Oxide,?,2
Diodes_Incorporated,Metal_Oxide,?,2.17
Diodes_Incorporated,Metal_Oxide,?,2.17
Diodes_Incorporated,Metal_Oxide,?,2.17
Fairchild_Semiconductor,Metal_Oxide,?,2
Fairchild_Semiconductor,Metal_Oxide,?,2
Fairchild_Semiconductor,Metal_Oxide,?,2
Fairchild_Semiconductor,Metal_Oxide,?,83
Fairchild_Semiconductor,Metal_Oxide,?,235
Fairchild_Semiconductor,Metal_Oxide,?,38
Fairchild_Semiconductor,Metal_Oxide,?,39
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,3.13
Fairchild_Semiconductor,Metal_Oxide,?,125
Fairchild_Semiconductor,Metal_Oxide,?,125
Fairchild_Semiconductor,Metal_Oxide,?,125
Fairchild_Semiconductor,Metal_Oxide,?,54
Fairchild_Semiconductor,Metal_Oxide,?,54
Fairchild_Semiconductor,Metal_Oxide,?,54
Fairchild_Semiconductor,Metal_Oxide,?,83
Fairchild_Semiconductor,Metal_Oxide,?,83
Fairchild_Semiconductor,Metal_Oxide,?,83
Fairchild_Semiconductor,Metal_Oxide,?,96
Fairchild_Semiconductor,Metal_Oxide,?,96
Fairchild_Semiconductor,Metal_Oxide,?,96
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,1
NXP_Semiconductors,Metal_Oxide,?,0.83
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,96
NXP_Semiconductors,Metal_Oxide,?,61
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,187
NXP_Semiconductors,Metal_Oxide,?,142
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,138
NXP_Semiconductors,Metal_Oxide,?,103
NXP_Semiconductors,Metal_Oxide,?,77
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,253
NXP_Semiconductors,Metal_Oxide,?,125
NXP_Semiconductors,Metal_Oxide,?,116
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,187
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,138
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,149
NXP_Semiconductors,Metal_Oxide,?,85
NXP_Semiconductors,Metal_Oxide,?,42
NXP_Semiconductors,Metal_Oxide,?,45
NXP_Semiconductors,Metal_Oxide,?,110
NXP_Semiconductors,Metal_Oxide,?,33
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,250
NXP_Semiconductors,Metal_Oxide,?,250
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,107
NXP_Semiconductors,Metal_Oxide,?,157
NXP_Semiconductors,Metal_Oxide,?,115
NXP_Semiconductors,Metal_Oxide,?,125
NXP_Semiconductors,Metal_Oxide,?,32.6
NXP_Semiconductors,Metal_Oxide,?,56
NXP_Semiconductors,Metal_Oxide,?,150
NXP_Semiconductors,Metal_Oxide,?,100
NXP_Semiconductors,Metal_Oxide,?,65
NXP_Semiconductors,Metal_Oxide,?,85
NXP_Semiconductors,Metal_Oxide,?,111
NXP_Semiconductors,Metal_Oxide,?,93
NXP_Semiconductors,Metal_Oxide,?,107
NXP_Semiconductors,Metal_Oxide,?,115
NXP_Semiconductors,Metal_Oxide,?,111
NXP_Semiconductors,Metal_Oxide,?,8.9
NXP_Semiconductors,Metal_Oxide,?,2.5
NXP_Semiconductors,Metal_Oxide,?,6.25
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,157
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,125
NXP_Semiconductors,Metal_Oxide,?,150
NXP_Semiconductors,Metal_Oxide,?,250
NXP_Semiconductors,Metal_Oxide,?,250
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,56
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,33
NXP_Semiconductors,Metal_Oxide,?,97
NXP_Semiconductors,Metal_Oxide,?,136
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,120
NXP_Semiconductors,Metal_Oxide,?,93
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,157
NXP_Semiconductors,Metal_Oxide,?,93
NXP_Semiconductors,Metal_Oxide,?,115
NXP_Semiconductors,Metal_Oxide,?,6.25
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,187
NXP_Semiconductors,Metal_Oxide,?,57.7
NXP_Semiconductors,Metal_Oxide,?,93
NXP_Semiconductors,Metal_Oxide,?,107
NXP_Semiconductors,Metal_Oxide,?,263
NXP_Semiconductors,Metal_Oxide,?,31.2
NXP_Semiconductors,Metal_Oxide,?,23
NXP_Semiconductors,Metal_Oxide,?,41.6
NXP_Semiconductors,Metal_Oxide,?,50
NXP_Semiconductors,Metal_Oxide,?,56.8
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,27.7
NXP_Semiconductors,Metal_Oxide,?,0.69
NXP_Semiconductors,Metal_Oxide,?,1.75
NXP_Semiconductors,Metal_Oxide,?,1.75
NXP_Semiconductors,Metal_Oxide,?,0.53
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,125
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,125
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,2.5
NXP_Semiconductors,Metal_Oxide,?,2.5
NXP_Semiconductors,Metal_Oxide,?,2.5
NXP_Semiconductors,Metal_Oxide,?,36
NXP_Semiconductors,Metal_Oxide,?,138
NXP_Semiconductors,Metal_Oxide,?,106
NXP_Semiconductors,Metal_Oxide,?,36
NXP_Semiconductors,Metal_Oxide,?,106
NXP_Semiconductors,Metal_Oxide,?,99
NXP_Semiconductors,Metal_Oxide,?,157
NXP_Semiconductors,Metal_Oxide,?,250
NXP_Semiconductors,Metal_Oxide,?,172
NXP_Semiconductors,Metal_Oxide,?,103
NXP_Semiconductors,Metal_Oxide,?,211
NXP_Semiconductors,Metal_Oxide,?,138
NXP_Semiconductors,Metal_Oxide,?,96
NXP_Semiconductors,Metal_Oxide,?,53
NXP_Semiconductors,Metal_Oxide,?,41.6
NXP_Semiconductors,Metal_Oxide,?,75
NXP_Semiconductors,Metal_Oxide,?,50
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,62.5
NXP_Semiconductors,Metal_Oxide,?,187
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,200
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,85
NXP_Semiconductors,Metal_Oxide,?,115
NXP_Semiconductors,Metal_Oxide,?,187
NXP_Semiconductors,Metal_Oxide,?,32.6
NXP_Semiconductors,Metal_Oxide,?,136
NXP_Semiconductors,Metal_Oxide,?,100
NXP_Semiconductors,Metal_Oxide,?,136
NXP_Semiconductors,Metal_Oxide,?,6.25
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,300
NXP_Semiconductors,Metal_Oxide,?,69
NXP_Semiconductors,Metal_Oxide,?,65
NXP_Semiconductors,Metal_Oxide,?,166
NXP_Semiconductors,Metal_Oxide,?,118
NXP_Semiconductors,Metal_Oxide,?,85
NXP_Semiconductors,Metal_Oxide,?,111
NXP_Semiconductors,Metal_Oxide,?,120
NXP_Semiconductors,Metal_Oxide,?,115
NXP_Semiconductors,Metal_Oxide,?,1.8
NXP_Semiconductors,Metal_Oxide,?,30
NXP_Semiconductors,Metal_Oxide,?,30
NXP_Semiconductors,Metal_Oxide,?,27
NXP_Semiconductors,Metal_Oxide,?,25
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,230
NXP_Semiconductors,Metal_Oxide,?,230
Fairchild_Semiconductor,Metal_Oxide,?,?
Fairchild_Semiconductor,Metal_Oxide,?,205
Fairchild_Semiconductor,Metal_Oxide,?,200
Fairchild_Semiconductor,Metal_Oxide,?,463
Fairchild_Semiconductor,Metal_Oxide,?,49.5
Fairchild_Semiconductor,Metal_Oxide,?,77
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,49.5
Fairchild_Semiconductor,Metal_Oxide,?,49.5
Fairchild_Semiconductor,Metal_Oxide,?,49.5
Fairchild_Semiconductor,Metal_Oxide,?,77
Fairchild_Semiconductor,Metal_Oxide,?,77
Fairchild_Semiconductor,Metal_Oxide,?,77
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,2.5
NXP_Semiconductors,Metal_Oxide,?,0.83
Renesas_Electronics_America,Metal_Oxide,?,100
Renesas_Electronics_America,Metal_Oxide,?,100
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,30
Fairchild_Semiconductor,Metal_Oxide,?,417
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,1.3
Fairchild_Semiconductor,Metal_Oxide,?,1.3
Fairchild_Semiconductor,Metal_Oxide,?,1.3
Renesas_Electronics_America,Metal_Oxide,?,35
Renesas_Electronics_America,Metal_Oxide,?,150
Renesas_Electronics_America,Metal_Oxide,?,50
Renesas_Electronics_America,Metal_Oxide,?,2.5
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,?
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,15
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,30
Renesas_Electronics_America,Metal_Oxide,?,23
Renesas_Electronics_America,Metal_Oxide,?,25
Fairchild_Semiconductor,Metal_Oxide,?,520
Fairchild_Semiconductor,Metal_Oxide,?,161
Fairchild_Semiconductor,Metal_Oxide,?,165
Fairchild_Semiconductor,Metal_Oxide,?,215
Fairchild_Semiconductor,Metal_Oxide,?,0.89
Fairchild_Semiconductor,Metal_Oxide,?,89
Fairchild_Semiconductor,Metal_Oxide,?,89
Fairchild_Semiconductor,Metal_Oxide,?,89
Fairchild_Semiconductor,Metal_Oxide,?,3.1
Fairchild_Semiconductor,Metal_Oxide,?,3.1
Fairchild_Semiconductor,Metal_Oxide,?,3.1
Fairchild_Semiconductor,Metal_Oxide,?,173
Fairchild_Semiconductor,Metal_Oxide,?,173
Fairchild_Semiconductor,Metal_Oxide,?,173
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,2.5
NXP_Semiconductors,Metal_Oxide,?,2.2
Fairchild_Semiconductor,Metal_Oxide,?,58
Fairchild_Semiconductor,Metal_Oxide,?,58
Fairchild_Semiconductor,Metal_Oxide,?,58
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,2.5
Fairchild_Semiconductor,Metal_Oxide,?,254
Fairchild_Semiconductor,Metal_Oxide,?,254
Fairchild_Semiconductor,Metal_Oxide,?,254
Fairchild_Semiconductor,Metal_Oxide,?,3.7
Fairchild_Semiconductor,Metal_Oxide,?,3.7
Fairchild_Semiconductor,Metal_Oxide,?,3.7
Renesas_Electronics_America,Metal_Oxide,?,1.05
Fairchild_Semiconductor,Metal_Oxide,?,260
Fairchild_Semiconductor,Metal_Oxide,?,39
Fairchild_Semiconductor,Metal_Oxide,?,30
Fairchild_Semiconductor,Metal_Oxide,?,30
Fairchild_Semiconductor,Metal_Oxide,?,30
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,1.7
Fairchild_Semiconductor,Metal_Oxide,?,1.7
Fairchild_Semiconductor,Metal_Oxide,?,1.7
Fairchild_Semiconductor,Metal_Oxide,?,173
Fairchild_Semiconductor,Metal_Oxide,?,173
Fairchild_Semiconductor,Metal_Oxide,?,173
Fairchild_Semiconductor,Metal_Oxide,?,31.3
Fairchild_Semiconductor,Metal_Oxide,?,1.7
Fairchild_Semiconductor,Metal_Oxide,?,1.7
Fairchild_Semiconductor,Metal_Oxide,?,1.7
Fairchild_Semiconductor,Metal_Oxide,?,49
Fairchild_Semiconductor,Metal_Oxide,?,49
Fairchild_Semiconductor,Metal_Oxide,?,49
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,0.9
Fairchild_Semiconductor,Metal_Oxide,?,2
Fairchild_Semiconductor,Metal_Oxide,?,2
Fairchild_Semiconductor,Metal_Oxide,?,2
Fairchild_Semiconductor,Metal_Oxide,?,31.3
Fairchild_Semiconductor,Metal_Oxide,?,50
Fairchild_Semiconductor,Metal_Oxide,?,0.8
Fairchild_Semiconductor,Metal_Oxide,?,0.8
Fairchild_Semiconductor,Metal_Oxide,?,0.8
Fairchild_Semiconductor,Metal_Oxide,?,0.8
Fairchild_Semiconductor,Metal_Oxide,?,0.8
Fairchild_Semiconductor,Metal_Oxide,?,0.8
Fairchild_Semiconductor,Metal_Oxide,?,1
Fairchild_Semiconductor,Metal_Oxide,?,1
Fairchild_Semiconductor,Metal_Oxide,?,1
Fairchild_Semiconductor,Metal_Oxide,?,153
Fairchild_Semiconductor,Metal_Oxide,?,153
Fairchild_Semiconductor,Metal_Oxide,?,153
Fairchild_Semiconductor,Metal_Oxide,?,357
Fairchild_Semiconductor,Metal_Oxide,?,40
Fairchild_Semiconductor,Metal_Oxide,?,40
Fairchild_Semiconductor,Metal_Oxide,?,40
Fairchild_Semiconductor,Metal_Oxide,?,1.25
Fairchild_Semiconductor,Metal_Oxide,?,1.25
Fairchild_Semiconductor,Metal_Oxide,?,1.25
Fairchild_Semiconductor,Metal_Oxide,?,198
Fairchild_Semiconductor,Metal_Oxide,?,254
Fairchild_Semiconductor,Metal_Oxide,?,2.1
Fairchild_Semiconductor,Metal_Oxide,?,2.1
Fairchild_Semiconductor,Metal_Oxide,?,2.1
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,3.75
Vishay_Siliconix,Metal_Oxide,?,0.8
Vishay_Siliconix,Metal_Oxide,?,0.8
Vishay_Siliconix,Metal_Oxide,?,0.15
Vishay_Siliconix,Metal_Oxide,?,0.15
Vishay_Siliconix,Metal_Oxide,?,0.15
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.15
Vishay_Siliconix,Metal_Oxide,?,0.15
Vishay_Siliconix,Metal_Oxide,?,0.15
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.25
Vishay_Siliconix,Metal_Oxide,?,0.3
Vishay_Siliconix,Metal_Oxide,?,0.3
Vishay_Siliconix,Metal_Oxide,?,0.3
Vishay_Siliconix,Metal_Oxide,?,0.17
Vishay_Siliconix,Metal_Oxide,?,0.17
Vishay_Siliconix,Metal_Oxide,?,0.17
Vishay_Siliconix,Metal_Oxide,?,0.236
Vishay_Siliconix,Metal_Oxide,?,0.236
Vishay_Siliconix,Metal_Oxide,?,0.236
Vishay_Siliconix,Metal_Oxide,?,0.236
Vishay_Siliconix,Metal_Oxide,?,0.236
